time,despos1,desvel1,desacc1,iqcmd1,despos2,desvel2,desacc2,iqcmd2,actpos1,actvel1,actacc1,actfe1,actpos2,actvel2,actacc2,actfe2,actpos3,actvel3,actacc3,actfe3,actpos4,actvel4,actacc4,actfe4,nodeA,nodeB,nodeC,nodeD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00442,0,0,0,3276.8,0,0,0,0,1,226.244343891403,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00884,0,0,0,3276.8,0,0,0,0,16.99609375,3619.02573529412,767597.599864868,-16.99609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01326,0,0,0,3276.8,0,0,0,0,47.55859375,6914.592760181,745603.399295674,-47.55859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01768,0,0,0,3276.8,0,0,0,0,90.1796875,9642.78139140271,617237.246882742,-90.1796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0221,0,0,0,3276.8,0,0,0,0,144.65625,12325.0141402715,606839.98843185,-144.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02652,0,0,0,3276.8,0,0,0,0,208.9375,14543.2692307692,501867.667533425,-208.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03094,0,0,0,3276.8,0,0,0,0,282.6796875,16683.7528280543,484272.307078069,-282.6796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03536,0,0,0,3276.8,0,0,0,0,365.125,18652.7856334842,445482.535165127,-365.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03978,0,0,0,3276.8,0,0,0,0,455.1015625,20356.6883484163,385498.351794599,-455.1015625,1.66015625,375.600961538461,84977.5931082492,-1.66015625,0,0,0,0,0,0,0,0,0,0,0,0
0.0442,0,0,0,3276.8,0,0,0,0,551.140625,21728.2946832579,310318.175303537,-551.140625,3.49609375,415.370475113122,8997.62750557934,-3.49609375,0,0,0,0,0,0,0,0,0,0,0,0
